time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
1643779800,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.53,14.53,7.13,0.61,1013.0,1.23,1.6,263,0.52,3,16.093,291.4,NAN,"{'azimuth': 150, 'altitude': 37, 'dni': 642.7, 'ghi': 424.8, 'dhi': 38.6, 'etr': 1401.2}"
1643783400,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.45,16.45,7.73,0.56,1012.5,1.36,1.65,270,0.45,4,16.093,292.8,NAN,"{'azimuth': 168, 'altitude': 42, 'dni': 705.3, 'ghi': 516, 'dhi': 46.9, 'etr': 1401.2}"
1643787000,Partly Cloudy,partly-cloudy-day,0.0,0.0,18.15,18.15,8.2,0.52,1011.6,1.53,1.8,261,0.48,4,16.093,292.7,NAN,"{'azimuth': 187, 'altitude': 42, 'dni': 685.1, 'ghi': 505.7, 'dhi': 46, 'etr': 1401.2}"
1643790600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,18.57,18.57,8.48,0.52,1010.8,1.51,1.75,254,0.64,3,16.093,292.4,NAN,"{'azimuth': 206, 'altitude': 38, 'dni': 563.7, 'ghi': 385.6, 'dhi': 35.1, 'etr': 1401.2}"
1643794200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,18.29,18.29,8.53,0.53,1010.3,1.41,1.48,236,0.68,2,16.093,291.6,NAN,"{'azimuth': 221, 'altitude': 31, 'dni': 499.9, 'ghi': 286.3, 'dhi': 26, 'etr': 1401.2}"
1643797800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,18.22,18.22,9.21,0.56,1009.9,1.59,1.71,188,0.65,1,16.093,290.8,NAN,"{'azimuth': 233, 'altitude': 22, 'dni': 454.1, 'ghi': 182.5, 'dhi': 16.6, 'etr': 1401.2}"
1643801400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,17.7,17.7,9.91,0.6,1009.8,2.17,2.3,149,0.67,0,16.093,291.2,NAN,"{'azimuth': 243, 'altitude': 11, 'dni': 291, 'ghi': 67.4, 'dhi': 6.1, 'etr': 1401.1}"
1643805000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,16.57,16.57,9.36,0.62,1010.4,2.39,2.39,137,0.77,0,16.093,291.9,NAN,NAN
1643808600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.9,14.9,8.77,0.67,1011.0,2.31,2.31,128,0.75,0,16.093,294.0,NAN,NAN
1643812200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,13.58,13.58,8.57,0.72,1011.6,2.48,2.48,113,0.66,0,16.093,296.5,NAN,NAN
1643815800,Mostly Cloudy,partly-cloudy-night,0.0378,0.02,12.99,12.99,8.43,0.74,1012.1,2.9,2.91,110,0.7,0,16.093,298.0,rain,NAN
1643819400,Mostly Cloudy,partly-cloudy-night,0.1164,0.03,12.86,12.86,8.74,0.76,1012.3,3.43,4.46,114,0.81,0,16.093,298.6,rain,NAN
1643823000,Mostly Cloudy,partly-cloudy-night,0.1183,0.03,12.86,12.86,8.93,0.77,1012.2,3.9,7.34,121,0.85,0,16.093,301.0,rain,NAN
1643826600,Overcast,cloudy,0.0387,0.01,12.81,12.81,8.75,0.76,1011.9,4.09,9.01,128,0.9,0,16.093,303.2,rain,NAN
1643830200,Overcast,cloudy,0.0,0.0,12.88,12.88,8.56,0.75,1011.3,3.75,9.6,139,0.99,0,16.093,302.5,NAN,NAN
1643833800,Overcast,cloudy,0.0041,0.01,12.87,12.87,8.38,0.74,1010.5,3.32,10.0,149,0.99,0,16.093,302.7,rain,NAN
1643837400,Overcast,cloudy,0.0342,0.03,12.81,12.81,8.41,0.75,1009.7,3.81,11.94,153,1.0,0,16.093,304.6,rain,NAN
1643841000,Overcast,cloudy,0.3192,0.21,12.33,12.33,8.96,0.8,1009.3,4.3,12.94,147,0.98,0,16.093,305.2,rain,NAN
1643844600,Possible Light Rain,rain,0.7692,0.36,11.99,11.99,9.17,0.83,1009.0,4.05,10.18,129,0.98,0,16.093,308.6,rain,NAN
1643848200,Rain,rain,0.9032,0.44,11.89,11.89,9.24,0.84,1008.7,5.19,11.0,135,1.0,0,16.093,312.4,rain,NAN
1643851800,Rain,rain,1.4862,0.65,11.52,11.52,10.27,0.92,1009.3,6.44,13.46,137,0.99,0,16.093,314.2,rain,NAN
1643855400,Rain,rain,1.5836,0.76,11.56,11.56,10.89,0.96,1009.8,6.03,12.59,124,0.99,0,12.947,315.9,rain,"{'azimuth': 115, 'altitude': 8, 'dni': 94.8, 'ghi': 18.9, 'dhi': 1.7, 'etr': 1400.9}"
1643859000,Possible Light Rain,rain,0.8078,0.64,12.0,12.0,10.72,0.92,1009.8,5.85,10.42,113,0.99,1,16.093,318.0,rain,"{'azimuth': 124, 'altitude': 20, 'dni': 183.9, 'ghi': 66.6, 'dhi': 6.1, 'etr': 1400.9}"
1643862600,Possible Light Rain,rain,0.6295,0.57,12.6,12.6,11.02,0.9,1009.8,6.08,9.55,113,0.99,2,16.093,321.1,rain,"{'azimuth': 136, 'altitude': 30, 'dni': 209.7, 'ghi': 113.4, 'dhi': 10.3, 'etr': 1400.8}"
1643866200,Possible Light Rain,rain,0.6581,0.54,13.14,13.14,11.4,0.89,1009.8,6.42,10.45,115,1.0,2,16.093,323.4,rain,"{'azimuth': 150, 'altitude': 37, 'dni': 220.6, 'ghi': 146.8, 'dhi': 13.3, 'etr': 1400.8}"
1643869800,Possible Light Rain,rain,0.7871,0.48,13.64,13.64,11.36,0.86,1009.2,6.84,11.25,114,1.0,3,16.093,324.7,rain,"{'azimuth': 168, 'altitude': 42, 'dni': 225, 'ghi': 165.3, 'dhi': 15, 'etr': 1400.8}"
1643873400,Possible Light Rain,rain,0.6744,0.42,14.46,14.46,11.28,0.81,1008.2,6.98,11.37,118,1.0,3,16.093,325.2,rain,"{'azimuth': 187, 'altitude': 42, 'dni': 226.1, 'ghi': 167.8, 'dhi': 15.3, 'etr': 1400.8}"
1643877000,Possible Light Rain,rain,0.5307,0.46,14.2,14.2,11.39,0.83,1007.3,6.58,10.56,118,1.0,3,16.093,325.7,rain,"{'azimuth': 206, 'altitude': 39, 'dni': 220.5, 'ghi': 151.7, 'dhi': 13.8, 'etr': 1400.8}"
1643880600,Rain,rain,1.1098,0.64,13.23,13.23,11.73,0.91,1006.7,6.42,9.85,115,1.0,2,16.093,326.5,rain,"{'azimuth': 221, 'altitude': 32, 'dni': 208.4, 'ghi': 120, 'dhi': 10.9, 'etr': 1400.8}"
1643884200,Rain,rain,1.2592,0.66,13.14,13.14,12.08,0.93,1006.5,5.69,8.42,114,1.0,1,16.093,328.6,rain,"{'azimuth': 233, 'altitude': 22, 'dni': 185.1, 'ghi': 76, 'dhi': 6.9, 'etr': 1400.7}"
1643887800,Rain,rain,1.163,0.62,13.23,13.23,12.23,0.94,1006.5,4.29,8.38,107,1.0,0,16.093,332.0,rain,"{'azimuth': 243, 'altitude': 11, 'dni': 119.7, 'ghi': 27.2, 'dhi': 2.5, 'etr': 1400.7}"
1643891400,Rain,rain,1.8591,0.68,13.08,13.08,12.07,0.94,1007.0,3.72,9.64,79,1.0,0,16.093,335.1,rain,NAN
1643895000,Rain,rain,1.4733,0.62,12.85,12.85,11.65,0.92,1007.8,3.59,9.38,31,1.0,0,16.093,336.7,rain,NAN
1643898600,Possible Light Rain,rain,0.4181,0.41,12.6,12.6,10.98,0.9,1008.6,3.6,9.03,13,1.0,0,16.093,339.0,rain,NAN
1643902200,Possible Light Rain,rain,0.2433,0.33,12.28,12.28,10.59,0.89,1008.9,3.31,8.06,17,1.0,0,16.093,341.8,rain,NAN
1643905800,Possible Light Rain,rain,0.3672,0.41,11.87,11.87,10.56,0.92,1009.0,3.07,7.37,16,0.97,0,16.093,343.2,rain,NAN
1643909400,Possible Light Rain,rain,0.5291,0.51,11.39,11.39,10.37,0.93,1008.7,3.02,7.78,15,0.97,0,16.093,341.8,rain,NAN
1643913000,Possible Light Rain,rain,0.6442,0.57,11.03,11.03,10.37,0.96,1008.4,2.86,7.52,9,1.0,0,12.753,340.6,rain,NAN
1643916600,Possible Light Rain,rain,0.6454,0.58,10.88,10.88,10.34,0.96,1008.2,2.98,7.09,8,1.0,0,15.644,342.2,rain,NAN
1643920200,Possible Light Rain,rain,0.6008,0.57,10.86,10.86,10.21,0.96,1007.9,3.17,7.06,16,1.0,0,16.093,343.2,rain,NAN
1643923800,Rain,rain,0.9674,0.67,10.77,10.77,10.26,0.97,1007.7,3.18,6.57,25,1.0,0,16.093,342.3,rain,NAN
1643927400,Rain,rain,1.6651,0.77,10.67,10.67,10.27,0.97,1007.5,3.31,5.98,26,1.0,0,16.093,341.2,rain,NAN
1643931000,Rain,rain,2.127,0.8,10.47,10.47,10.42,1.0,1008.0,3.45,5.3,2,1.0,0,16.093,339.9,rain,NAN
1643934600,Rain,rain,1.8439,0.78,10.28,10.28,10.28,1.0,1008.7,3.25,4.54,342,1.0,0,16.093,338.8,rain,NAN
1643938200,Rain,rain,1.1727,0.71,10.21,10.21,10.21,1.0,1009.3,3.04,3.99,355,1.0,0,14.583,339.0,rain,NAN
1643941800,Possible Light Rain,rain,0.7475,0.61,10.22,10.22,10.22,1.0,1010.2,3.13,3.71,5,1.0,0,15.362,340.0,rain,"{'azimuth': 115, 'altitude': 9, 'dni': 90, 'ghi': 17.7, 'dhi': 1.6, 'etr': 1400.5}"
1643945400,Possible Light Rain,rain,0.5989,0.54,10.76,10.76,10.45,0.98,1010.8,2.94,4.31,21,0.99,1,15.485,340.4,rain,"{'azimuth': 124, 'altitude': 20, 'dni': 186.8, 'ghi': 69, 'dhi': 6.3, 'etr': 1400.4}"
1643949000,Possible Light Rain,rain,0.5584,0.47,11.78,11.78,10.89,0.94,1011.5,2.63,4.98,46,0.97,2,16.093,337.7,rain,"{'azimuth': 136, 'altitude': 30, 'dni': 233.1, 'ghi': 127, 'dhi': 11.5, 'etr': 1400.4}"
1643952600,Possible Light Rain,rain,0.5024,0.36,12.87,12.87,11.06,0.89,1012.0,2.41,5.3,70,0.98,2,16.021,333.8,rain,"{'azimuth': 150, 'altitude': 38, 'dni': 239.8, 'ghi': 160.1, 'dhi': 14.6, 'etr': 1400.4}"
1643956200,Possible Light Rain,rain,0.4321,0.26,13.62,13.62,11.05,0.84,1011.8,2.36,6.15,94,0.99,3,15.921,330.6,rain,"{'azimuth': 168, 'altitude': 42, 'dni': 234, 'ghi': 173.1, 'dhi': 15.7, 'etr': 1400.4}"
1643959800,Overcast,cloudy,0.2804,0.19,14.21,14.21,11.09,0.81,1011.2,1.89,4.8,94,0.97,3,16.093,327.5,rain,"{'azimuth': 187, 'altitude': 43, 'dni': 254.3, 'ghi': 190, 'dhi': 17.3, 'etr': 1400.4}"
1643963400,Overcast,cloudy,0.2082,0.15,15.07,15.07,11.01,0.77,1010.2,1.49,2.67,89,0.93,3,16.093,324.5,rain,"{'azimuth': 206, 'altitude': 39, 'dni': 292.7, 'ghi': 202.7, 'dhi': 18.4, 'etr': 1400.3}"
1643967000,Mostly Cloudy,partly-cloudy-day,0.2015,0.13,15.9,15.9,10.95,0.72,1009.7,1.41,1.86,52,0.87,2,16.093,322.1,rain,"{'azimuth': 221, 'altitude': 32, 'dni': 341.4, 'ghi': 197.2, 'dhi': 17.9, 'etr': 1400.3}"
1643970600,Mostly Cloudy,partly-cloudy-day,0.2339,0.16,15.62,15.62,11.39,0.76,1009.7,1.41,2.16,352,0.79,1,16.093,321.4,rain,"{'azimuth': 233, 'altitude': 22, 'dni': 365.8, 'ghi': 150.9, 'dhi': 13.7, 'etr': 1400.3}"
1643974200,Mostly Cloudy,partly-cloudy-day,0.2009,0.2,14.77,14.77,12.07,0.84,1010.3,1.65,3.06,356,0.75,0,16.093,320.3,rain,"{'azimuth': 243, 'altitude': 11, 'dni': 263.8, 'ghi': 60.8, 'dhi': 5.5, 'etr': 1400.3}"
1643977800,Partly Cloudy,partly-cloudy-night,0.0553,0.14,13.88,13.88,12.17,0.89,1011.0,1.71,3.04,3,0.58,0,16.093,318.8,rain,NAN
1643981400,Partly Cloudy,partly-cloudy-night,0.0073,0.05,12.72,12.72,11.54,0.93,1011.6,1.81,2.74,29,0.39,0,16.093,317.4,rain,NAN
1643985000,Partly Cloudy,partly-cloudy-night,0.0093,0.03,11.71,11.71,10.65,0.93,1012.2,1.64,2.01,40,0.36,0,16.093,315.9,rain,NAN
1643988600,Clear,clear-night,0.009,0.03,10.96,10.96,10.07,0.94,1012.9,1.35,1.52,49,0.31,0,16.093,314.2,rain,NAN
1643992200,Clear,clear-night,0.0078,0.02,10.37,10.37,9.53,0.94,1013.3,1.02,1.22,71,0.26,0,16.093,311.6,rain,NAN
1643995800,Clear,clear-night,0.0049,0.01,9.33,9.33,8.58,0.95,1013.5,0.78,0.97,317,0.26,0,16.093,310.1,rain,NAN
1643999400,Clear,clear-night,0.0,0.0,8.44,8.44,8.04,0.97,1013.6,0.9,1.08,318,0.28,0,16.093,308.4,NAN,NAN
1644003000,Clear,clear-night,0.0,0.0,8.05,8.05,7.8,0.98,1013.5,1.08,1.21,10,0.29,0,16.093,305.2,NAN,NAN
1644006600,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.63,7.63,7.34,0.98,1013.3,1.13,1.17,12,0.32,0,16.093,302.0,NAN,NAN
1644010200,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.12,7.17,6.92,0.99,1012.9,1.17,1.18,353,0.32,0,16.093,299.0,NAN,NAN
1644013800,Clear,clear-night,0.0,0.0,6.47,6.07,6.47,1.0,1012.5,1.34,1.39,349,0.29,0,16.093,296.5,NAN,NAN
1644017400,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.83,4.94,5.83,1.0,1012.4,1.41,1.52,358,0.36,0,16.093,295.9,NAN,NAN
1644021000,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.47,5.07,5.47,1.0,1012.7,1.31,1.44,8,0.34,0,16.093,295.9,NAN,NAN
1644024600,Clear,clear-night,0.0,0.0,5.32,5.37,5.32,1.0,1013.5,1.21,1.44,24,0.22,0,16.093,295.1,NAN,NAN
1644028200,Clear,clear-day,0.0,0.0,6.17,6.17,6.17,1.0,1014.4,1.17,1.64,41,0.21,0,16.093,294.4,NAN,"{'azimuth': 114, 'altitude': 9, 'dni': 341.2, 'ghi': 68.7, 'dhi': 6.2, 'etr': 1400}"
1644031800,Clear,clear-day,0.0,0.0,7.95,7.95,7.06,0.94,1015.0,1.21,1.63,26,0.2,1,16.093,294.2,NAN,"{'azimuth': 124, 'altitude': 20, 'dni': 657.9, 'ghi': 242.9, 'dhi': 22.1, 'etr': 1400}"
1644035400,Clear,clear-day,0.0,0.0,10.46,10.46,8.48,0.88,1015.7,1.37,1.51,345,0.14,2,16.093,294.9,NAN,"{'azimuth': 135, 'altitude': 30, 'dni': 780.8, 'ghi': 428.2, 'dhi': 38.9, 'etr': 1400}"
1644039000,Clear,clear-day,0.0,0.0,13.33,13.33,9.66,0.78,1016.0,1.59,1.6,308,0.06,4,16.093,293.9,NAN,"{'azimuth': 150, 'altitude': 38, 'dni': 860.4, 'ghi': 579.6, 'dhi': 52.7, 'etr': 1400}"
1644042600,Clear,clear-day,0.0,0.0,15.45,15.45,10.06,0.7,1015.7,1.89,1.89,286,0.02,5,16.093,291.8,NAN,"{'azimuth': 168, 'altitude': 42, 'dni': 896.6, 'ghi': 665.9, 'dhi': 60.5, 'etr': 1399.9}"
1644046200,Clear,clear-day,0.0,0.0,16.95,16.95,9.91,0.63,1014.9,2.38,2.38,294,0.11,5,16.093,291.3,NAN,"{'azimuth': 187, 'altitude': 43, 'dni': 873.3, 'ghi': 655.6, 'dhi': 59.6, 'etr': 1399.9}"
1644049800,Clear,clear-day,0.0,0.0,17.24,17.24,9.84,0.62,1013.9,2.78,2.78,304,0.21,4,16.093,290.5,NAN,"{'azimuth': 206, 'altitude': 39, 'dni': 818, 'ghi': 569.8, 'dhi': 51.8, 'etr': 1399.9}"
1644053400,Clear,clear-day,0.0,0.0,17.01,17.01,9.94,0.63,1013.3,2.94,2.94,304,0.24,3,16.093,289.4,NAN,"{'azimuth': 221, 'altitude': 32, 'dni': 763.2, 'ghi': 445.8, 'dhi': 40.5, 'etr': 1399.9}"
1644057000,Clear,clear-day,0.0,0.0,17.11,17.11,10.27,0.64,1012.8,3.0,3.0,307,0.24,1,16.093,288.5,NAN,"{'azimuth': 234, 'altitude': 23, 'dni': 675.6, 'ghi': 282.8, 'dhi': 25.7, 'etr': 1399.9}"
1644060600,Clear,clear-day,0.0,0.0,16.85,16.85,10.56,0.66,1012.9,2.75,2.75,306,0.23,0,16.093,286.9,NAN,"{'azimuth': 243, 'altitude': 12, 'dni': 447.5, 'ghi': 103.7, 'dhi': 9.4, 'etr': 1399.8}"
1644064200,Clear,clear-night,0.0,0.0,15.71,15.71,10.22,0.7,1013.7,2.37,2.37,308,0.24,0,16.093,286.0,NAN,NAN
1644067800,Clear,clear-night,0.0,0.0,14.11,14.11,9.85,0.76,1014.8,2.35,2.35,322,0.26,0,16.093,285.2,NAN,NAN
1644071400,Clear,clear-night,0.0,0.0,12.8,12.8,9.71,0.81,1016.1,2.29,2.29,344,0.29,0,16.093,284.5,NAN,NAN
1644075000,Partly Cloudy,partly-cloudy-night,0.0,0.0,11.49,11.53,9.35,0.87,1016.8,2.06,2.06,2,0.34,0,16.093,283.1,NAN,NAN
1644078600,Clear,clear-night,0.0,0.0,10.37,10.11,8.8,0.9,1017.1,1.8,1.84,2,0.3,0,16.093,282.3,NAN,NAN
1644082200,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.42,8.9,8.32,0.93,1017.3,1.54,1.68,352,0.37,0,16.093,281.1,NAN,NAN
1644085800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.69,8.18,7.97,0.95,1017.3,1.47,1.73,350,0.61,0,16.093,279.5,NAN,NAN
1644089400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.42,7.87,7.62,0.95,1016.9,1.48,1.75,13,0.73,0,16.093,278.9,NAN,NAN
1644093000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.38,8.17,7.37,0.93,1016.6,1.26,1.43,26,0.74,0,16.093,278.1,NAN,NAN
1644096600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.12,7.9,6.97,0.92,1016.2,1.23,1.36,24,0.74,0,16.093,278.2,NAN,NAN
1644100200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.4,6.8,6.36,0.93,1015.7,1.37,1.5,25,0.68,0,16.093,278.5,NAN,NAN
1644103800,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.84,6.58,5.84,0.93,1015.7,1.32,1.42,15,0.57,0,16.093,278.7,NAN,NAN
1644107400,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.56,6.22,5.66,0.94,1016.0,1.34,1.48,9,0.42,0,16.093,279.7,NAN,NAN
1644111000,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.41,6.04,5.94,0.97,1016.4,1.24,1.46,0,0.5,0,16.093,280.7,NAN,NAN
1644114600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,7.6,7.64,6.55,0.93,1017.1,0.98,1.26,348,0.65,0,16.093,281.2,NAN,"{'azimuth': 114, 'altitude': 9, 'dni': 238, 'ghi': 46.2, 'dhi': 4.2, 'etr': 1399.6}"
1644118200,Partly Cloudy,partly-cloudy-day,0.0,0.0,9.53,9.53,7.33,0.86,1017.5,0.98,1.28,60,0.48,1,16.093,280.4,NAN,"{'azimuth': 124, 'altitude': 20, 'dni': 540.7, 'ghi': 207, 'dhi': 18.8, 'etr': 1399.5}"
1644121800,Partly Cloudy,partly-cloudy-day,0.0,0.0,11.89,11.89,8.29,0.79,1017.9,1.09,1.38,211,0.33,2,16.093,279.6,NAN,"{'azimuth': 135, 'altitude': 30, 'dni': 707, 'ghi': 388.6, 'dhi': 35.3, 'etr': 1399.5}"
1644125400,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.55,14.55,9.2,0.7,1018.2,1.14,1.38,269,0.39,4,16.093,278.0,NAN,"{'azimuth': 150, 'altitude': 38, 'dni': 724.8, 'ghi': 490.1, 'dhi': 44.6, 'etr': 1399.5}"
1644129000,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.57,16.57,9.73,0.64,1017.7,1.42,1.6,242,0.41,5,16.093,275.9,NAN,"{'azimuth': 168, 'altitude': 43, 'dni': 737.9, 'ghi': 551.9, 'dhi': 50.2, 'etr': 1399.5}"
1644132600,Clear,clear-day,0.0,0.0,18.31,18.31,10.04,0.59,1016.7,1.88,2.05,298,0.3,5,16.093,274.8,NAN,"{'azimuth': 187, 'altitude': 43, 'dni': 795.9, 'ghi': 600.6, 'dhi': 54.6, 'etr': 1399.5}"
1644136200,Clear,clear-day,0.0,0.0,18.8,18.8,10.22,0.57,1015.8,2.27,2.43,319,0.2,4,16.093,274.3,NAN,"{'azimuth': 206, 'altitude': 40, 'dni': 826.7, 'ghi': 578.2, 'dhi': 52.6, 'etr': 1399.5}"
1644139800,Clear,clear-day,0.0,0.0,18.53,18.53,10.2,0.58,1015.0,2.42,2.69,297,0.3,3,16.093,275.2,NAN,"{'azimuth': 222, 'altitude': 32, 'dni': 735.1, 'ghi': 435.5, 'dhi': 39.6, 'etr': 1399.4}"
1644143400,Partly Cloudy,partly-cloudy-day,0.0,0.0,18.39,18.39,10.61,0.61,1014.1,2.29,2.93,299,0.4,1,16.093,276.6,NAN,"{'azimuth': 234, 'altitude': 23, 'dni': 610.8, 'ghi': 255.9, 'dhi': 23.3, 'etr': 1399.4}"
1644147000,Partly Cloudy,partly-cloudy-day,0.0,0.0,17.8,17.8,10.94,0.64,1013.9,1.9,2.39,310,0.4,0,16.093,277.4,NAN,"{'azimuth': 244, 'altitude': 12, 'dni': 408.6, 'ghi': 97.3, 'dhi': 8.8, 'etr': 1399.4}"
1644150600,Partly Cloudy,partly-cloudy-night,0.0,0.0,16.52,16.52,10.32,0.67,1014.2,1.53,1.57,323,0.55,0,16.093,279.0,NAN,NAN
1644154200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.02,15.02,9.68,0.7,1015.2,1.43,1.43,352,0.66,0,16.093,281.3,NAN,NAN
1644157800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,13.88,13.88,9.36,0.74,1016.5,1.42,1.42,30,0.65,0,16.093,282.5,NAN,NAN
1644161400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,12.77,12.77,9.18,0.79,1017.1,1.6,1.61,45,0.67,0,16.093,283.2,NAN,NAN
1644165000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.99,11.99,9.32,0.84,1017.4,1.84,1.85,49,0.67,0,16.093,284.2,NAN,NAN
1644168600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.69,11.69,9.43,0.86,1017.5,1.88,1.89,51,0.8,0,16.093,284.6,NAN,NAN
1644172200,Overcast,cloudy,0.0,0.0,11.36,11.36,9.15,0.86,1017.3,1.84,1.86,49,0.89,0,16.093,284.1,NAN,NAN
1644175800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.92,10.97,8.74,0.86,1016.8,1.78,1.82,43,0.83,0,16.093,283.0,NAN,NAN
1644179400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.31,9.93,8.29,0.87,1016.3,1.86,1.98,38,0.8,0,16.093,282.4,NAN,NAN
1644183000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.54,8.76,7.59,0.88,1015.8,1.82,2.0,35,0.75,0,16.093,282.8,NAN,NAN
1644186600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.67,8.36,6.73,0.88,1015.4,1.47,1.57,51,0.72,0,16.093,284.7,NAN,NAN
1644190200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.37,8.41,6.22,0.86,1015.3,1.21,1.27,73,0.72,0,16.093,286.2,NAN,NAN
1644193800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.56,8.59,6.16,0.85,1015.6,1.17,1.22,36,0.69,0,16.093,285.5,NAN,NAN
1644197400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.68,8.4,6.17,0.84,1016.4,1.33,1.4,21,0.61,0,16.093,284.8,NAN,NAN
1644201000,Partly Cloudy,partly-cloudy-day,0.0,0.0,9.74,9.46,6.54,0.81,1017.2,1.66,1.82,16,0.52,0,16.093,283.0,NAN,"{'azimuth': 114, 'altitude': 9, 'dni': 287.7, 'ghi': 59.6, 'dhi': 5.4, 'etr': 1399.1}"
1644204600,Partly Cloudy,partly-cloudy-day,0.0,0.0,11.64,11.67,7.35,0.75,1017.7,1.95,2.42,6,0.43,1,16.093,281.2,NAN,"{'azimuth': 123, 'altitude': 20, 'dni': 567.7, 'ghi': 214.6, 'dhi': 19.5, 'etr': 1399.1}"
1644208200,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.01,14.01,8.53,0.7,1018.0,1.91,2.5,352,0.41,2,16.093,280.9,NAN,"{'azimuth': 135, 'altitude': 30, 'dni': 666, 'ghi': 369.1, 'dhi': 33.6, 'etr': 1399.1}"
1644211800,Partly Cloudy,partly-cloudy-day,0.0,0.0,16.76,16.76,9.63,0.63,1017.9,1.84,2.49,327,0.39,4,16.093,280.0,NAN,"{'azimuth': 150, 'altitude': 38, 'dni': 725.4, 'ghi': 495, 'dhi': 45, 'etr': 1399}"
1644215400,Partly Cloudy,partly-cloudy-day,0.0,0.0,18.85,18.85,10.09,0.57,1017.2,2.03,2.81,313,0.34,5,16.093,279.0,NAN,"{'azimuth': 168, 'altitude': 43, 'dni': 774.8, 'ghi': 582.1, 'dhi': 52.9, 'etr': 1399}"
1644219000,Clear,clear-day,0.0,0.0,20.34,20.34,10.35,0.53,1016.2,2.43,3.31,310,0.29,5,16.093,279.5,NAN,"{'azimuth': 188, 'altitude': 44, 'dni': 803.8, 'ghi': 609.7, 'dhi': 55.4, 'etr': 1399}"
1644222600,Partly Cloudy,partly-cloudy-day,0.0,0.0,20.68,20.68,10.59,0.52,1015.2,2.98,4.12,311,0.32,4,16.093,281.1,NAN,"{'azimuth': 206, 'altitude': 40, 'dni': 768.9, 'ghi': 542.8, 'dhi': 49.3, 'etr': 1399}"
1644226200,Partly Cloudy,partly-cloudy-day,0.0,0.0,20.19,20.19,10.83,0.55,1014.7,3.35,4.88,313,0.41,3,16.093,283.8,NAN,"{'azimuth': 222, 'altitude': 33, 'dni': 685.4, 'ghi': 406, 'dhi': 36.9, 'etr': 1399}"
1644229800,Partly Cloudy,partly-cloudy-day,0.0,0.0,20.4,20.4,11.42,0.56,1014.3,3.28,5.66,314,0.46,1,16.093,286.8,NAN,"{'azimuth': 234, 'altitude': 23, 'dni': 587.3, 'ghi': 252, 'dhi': 22.9, 'etr': 1398.9}"
1644233400,Partly Cloudy,partly-cloudy-day,0.0,0.0,19.8,19.8,11.91,0.6,1014.0,2.95,5.95,318,0.35,0,16.093,286.8,NAN,"{'azimuth': 244, 'altitude': 12, 'dni': 416.2, 'ghi': 95.4, 'dhi': 8.7, 'etr': 1398.9}"
1644237000,Clear,clear-day,0.0,0.0,17.9,17.9,11.41,0.66,1014.3,2.81,5.69,326,0.2,0,16.093,286.2,NAN,NAN
1644240600,Clear,clear-night,0.0,0.0,16.17,16.17,10.47,0.69,1014.9,2.86,5.43,336,0.2,0,16.093,288.1,NAN,NAN
1644244200,Clear,clear-night,0.0,0.0,14.65,14.65,9.83,0.73,1015.4,2.85,5.13,346,0.21,0,16.093,290.2,NAN,NAN
